IdCliente,CodGeografia,Nombre,Nombres2,Apellido,Nacimiento,EstadoCivil,Género,Ingresos,Hijos,Educación,Ocupación
23114,50,Caroline,D,Washington,1973-10-18,S,F,60000,0,EFP,Obrero Calificado
18363,49,Lucas,N,Ward,1978-01-06,M,M,40000,0,Máster,Obrero Calificado
27557,53,Richard,,Thomas,1960-11-15,M,M,60000,1,EFP,Obrero Calificado
16366,49,Isabelle,K,Henderson,1955-07-09,M,F,40000,1,EFP,Funcionario
26936,128,Jaclyn,,He,1959-02-21,S,F,20000,2,EFP,Militar
23687,648,Melissa,,Flores,1944-10-18,S,F,30000,5,Universitario,Funcionario
17806,127,Omar,E,Kumar,1964-04-14,M,M,20000,2,Máster,Militar
26087,545,Ashley,H,Price,1961-07-27,M,F,90000,4,Máster,Profesional
18129,207,Elizabeth,J,Rodriguez,1957-06-06,M,F,100000,2,EFP,Profesional
21015,149,Diane,P,Hernandez,1958-03-04,M,F,30000,1,ESO,Funcionario
26881,221,Regina,R,Fernandez,1975-02-11,M,F,10000,0,Universitario,Militar
11054,34,Deanna,,Munoz,1952-03-10,M,F,40000,2,EFP,Obrero Calificado
28749,221,Franklin,,Zhou,1972-10-08,S,M,30000,0,Máster,Militar
24858,243,Calvin,A,Xie,1954-05-05,M,M,130000,3,Máster,Profesional
20048,232,Virginia,,Srini,1972-07-05,S,F,30000,0,Máster,Militar
21115,119,Bobby,D,Raman,1977-07-01,S,M,30000,0,EFP,Funcionario
24705,252,Daniel,,Shimshoni,1972-03-18,S,F,30000,0,Máster,Militar
24207,271,Stacey,,Guo,1968-07-05,M,F,10000,2,Máster,Militar
23620,264,Roy,W,Arun,1953-07-14,M,M,160000,3,Bachiller,Directivo
22948,20,Lucas,,Turner,1964-07-04,S,M,70000,0,Bachiller,Profesional
12090,62,Savannah,M,Carter,1948-07-05,M,F,40000,2,Máster,Profesional
22846,35,Frank,G,Gutierrez,1975-05-18,S,M,80000,0,Bachiller,Profesional
17866,316,Jack,W,Baker,1960-09-20,M,M,60000,1,EFP,Obrero Calificado
22013,545,Marcus,L,Jenkins,1980-11-01,S,M,30000,0,Máster,Obrero Calificado
25199,316,Kyle,L,Griffin,1953-04-21,M,M,60000,3,ESO,Directivo
20938,260,Carolyn,A,Rowe,1977-08-23,S,F,30000,0,EFP,Funcionario
12583,10,Tyrone,H,Ortega,1976-08-07,S,M,10000,1,Máster,Militar
28463,266,Emmanuel,R,Arun,1957-06-13,S,M,10000,1,EFP,Militar
26642,552,Gabrielle,J,Evans,1958-06-18,M,F,80000,1,EFP,Obrero Calificado
12333,190,Terrance,V,Rodriguez,1948-11-18,M,M,90000,4,Máster,Directivo
21453,49,Wayne,,Deng,1944-02-21,M,M,70000,4,Bachiller,Directivo
27687,38,Brandy,A,Madan,1963-10-27,S,F,60000,3,Bachiller,Profesional
16188,255,Teresa,M,Torres,1980-04-05,S,F,20000,0,Universitario,Militar
29483,217,Jésus,L,Navarro,1959-12-08,M,M,30000,0,Bachiller,Funcionario
14280,611,Isaac,,Oliver,1973-02-15,S,M,80000,0,Bachiller,Directivo
11017,39,Shannon,,Wang,1944-06-26,S,F,20000,4,Máster,Obrero Calificado
18688,632,Antonio,,Barnes,1958-01-10,M,M,70000,5,ESO,Profesional
17222,214,Carolyn,A,Serrano,1948-06-25,M,F,70000,5,Universitario,Obrero Calificado
22337,310,Haley,L,Jenkins,1953-04-03,M,F,20000,2,Máster,Militar
17325,20,Paige,C,Henderson,1963-11-26,M,F,70000,0,Bachiller,Profesional
12709,358,Ian,W,Rodriguez,1941-01-14,M,M,130000,2,Bachiller,Directivo
13378,385,Alexandra,J,Bailey,1948-09-17,M,F,70000,4,EFP,Profesional
19324,200,Tanya,W,Blanco,1967-10-10,M,F,40000,0,Bachiller,Funcionario
14394,609,Jacob,,Rodriguez,1947-10-07,M,M,70000,4,Bachiller,Directivo
12524,211,Kate,,Shan,1975-01-24,S,F,30000,0,EFP,Funcionario
25514,207,Dominic,,Martinez,1976-07-12,S,M,20000,0,Máster,Militar
20239,2,Jill,A,Ortega,1967-12-27,M,F,90000,2,Bachiller,Profesional
14204,205,Chelsea,S,Sara,1947-08-09,M,F,80000,5,Universitario,Obrero Calificado
26037,240,Erik,L,Dominguez,1973-06-17,S,M,20000,0,Universitario,Militar
26616,536,Colin,G,Goel,1960-03-18,M,M,40000,0,Bachiller,Profesional
19990,301,Peter,,Rai,1971-08-08,M,M,70000,2,ESO,Profesional
27058,635,Nathan,K,Butler,1972-02-21,S,M,50000,0,ESO,Obrero Calificado
13683,168,Sheila,C,Torres,1973-12-03,S,F,30000,0,Máster,Militar
21967,19,Charles,E,Sanders,1965-04-09,M,M,60000,2,Bachiller,Profesional
25793,157,Ann,C,Rana,1953-08-17,M,F,110000,2,EFP,Profesional
18976,539,Garrett,,Howard,1944-04-21,S,M,40000,4,Máster,Profesional
17714,187,Tanya,,Gutierrez,1956-10-25,M,F,20000,1,Bachiller,Funcionario
25084,553,Dalton,,James,1961-10-10,M,M,60000,1,EFP,Obrero Calificado
16430,196,Franklin,M,Rai,1965-08-07,S,M,30000,2,EFP,Funcionario
17770,187,Grant,D,Xie,1952-04-09,S,M,10000,3,EFP,Militar
17462,339,Jesse,,Rogers,1953-02-22,M,M,70000,3,ESO,Directivo
18909,33,Jodi,A,Chavez,1955-06-13,S,F,80000,2,EFP,Obrero Calificado
11521,644,Ariana,,Peterson,1955-12-09,M,F,40000,1,EFP,Funcionario
12891,546,Kaylee,T,King,1971-04-16,M,F,60000,1,ESO,Obrero Calificado
17436,358,Evan,K,Ramirez,1955-07-08,M,M,60000,2,Máster,Profesional
17171,372,Katherine,,Clark,1951-11-27,S,F,70000,4,EFP,Profesional
26976,224,Erik,,Serrano,1978-08-14,S,M,30000,0,Máster,Militar
15460,173,Bethany,,Nara,1942-02-13,M,F,20000,1,EFP,Militar
28705,127,Ashley,,Powell,1952-02-17,S,F,10000,3,EFP,Militar
26701,63,Katherine,L,Hill,1962-03-11,M,F,80000,5,EFP,Profesional
29448,132,Lindsey,J,Yuan,1941-11-28,S,F,20000,1,EFP,Militar
12194,361,Destiny,E,Foster,1953-07-17,S,F,70000,3,ESO,Directivo
29085,28,Brad,M,Goel,1950-11-27,M,M,20000,2,Universitario,Funcionario
11944,15,Rachael,M,Rodriguez,1950-10-15,S,F,30000,3,EFP,Funcionario
19173,259,Kelli,J,Lal,1974-03-19,M,F,40000,1,Bachiller,Obrero Calificado
12232,160,Sean,E,Hernandez,1955-04-14,S,M,10000,2,EFP,Militar
28454,117,Shawna,,Simpson,1961-05-09,M,F,10000,1,Bachiller,Militar
19557,17,Bridget,M,She,1968-09-08,S,F,60000,2,Bachiller,Profesional
12637,257,Leonard,L,Nath,1946-03-02,M,M,130000,4,EFP,Profesional
11570,124,Kristin,K,Andersen,1966-01-22,M,F,30000,1,Bachiller,Obrero Calificado
27894,243,Gerald,L,Sai,1959-08-06,S,M,20000,2,EFP,Militar
15692,262,Ryan,J,Garcia,1954-04-14,M,M,90000,3,Máster,Profesional
20162,155,Kelsey,K,Nath,1943-09-03,M,F,20000,2,EFP,Militar
12593,234,Benjamin,F,Zhang,1961-05-03,S,M,30000,4,ESO,Funcionario
28007,300,Clayton,A,Ye,1941-10-04,M,M,50000,3,Bachiller,Directivo
17063,15,Jaclyn,M,Wang,1966-06-17,M,F,80000,5,Bachiller,Profesional
22272,352,Isabella,,Kelly,1969-03-07,M,F,80000,3,ESO,Profesional
17376,612,Jaclyn,G,She,1978-11-11,S,F,40000,0,EFP,Obrero Calificado
23983,236,Taylor,,Reed,1954-11-22,S,F,10000,2,EFP,Militar
20166,118,Monique,,Gutierrez,1961-09-24,S,F,30000,4,ESO,Funcionario
13528,5,Carmen,S,Lopez,1977-09-10,M,F,20000,0,EFP,Militar
25625,147,Krystal,R,Cai,1964-07-18,M,F,10000,3,Universitario,Militar
14689,207,Lloyd,M.,Saunders,1980-11-26,S,F,20000,0,Universitario,Militar
25893,611,Alexia,,Alexander,1951-04-26,S,F,60000,2,Máster,Profesional
13705,547,Blake,,Mitchell,1974-08-12,S,M,30000,0,ESO,Obrero Calificado
23883,348,Jackson,L,Russell,1969-11-22,M,M,80000,3,ESO,Profesional
18094,298,Roy,,Alonso,1949-07-04,S,M,60000,2,Bachiller,Directivo
25555,9,Trisha,,Lu,1980-02-13,M,F,10000,0,EFP,Militar
12547,211,Bradley,,Nara,1956-10-28,M,M,20000,1,Bachiller,Funcionario
24102,149,Andy,R,Torres,1964-04-15,M,M,40000,1,Bachiller,Obrero Calificado
14712,252,Eugene,,Liu,1971-11-22,S,M,30000,0,Máster,Militar
12458,155,Veronica,A,Sanchez,1968-05-27,M,F,30000,1,Bachiller,Funcionario
11281,301,Megan,J,Barnes,1963-10-10,S,F,110000,4,Bachiller,Directivo
21356,335,Gabriella,K,Evans,1941-12-07,S,F,60000,3,ESO,Directivo
16117,609,Brad,,Lal,1962-11-02,M,M,40000,4,Máster,Obrero Calificado
26121,347,Madeline,K,Nelson,1951-07-17,M,F,40000,3,EFP,Profesional
11196,536,Alfredo,,Romero,1946-06-07,M,M,60000,5,Bachiller,Directivo
17161,623,Katherine,,Lopez,1950-10-16,S,F,60000,2,EFP,Profesional
13380,298,Katherine,,Scott,1949-10-25,M,F,60000,2,Bachiller,Directivo
20151,33,Jamie,,Guo,1980-10-06,M,F,10000,0,EFP,Militar
11411,121,Devin,A,Ross,1954-02-12,M,M,80000,3,EFP,Profesional
21121,184,Garrett,C,Reed,1975-01-03,S,M,20000,0,Universitario,Militar
29280,644,Erin,,Cook,1951-02-09,S,F,40000,3,EFP,Profesional
15882,536,Maurice,,Xie,1945-11-01,S,M,60000,4,Bachiller,Directivo
20321,301,Colleen,C,Chen,1971-10-03,M,F,60000,1,ESO,Obrero Calificado
25386,316,Alexis,S,Perry,1970-05-14,M,F,40000,1,Bachiller,Obrero Calificado
24032,198,Micah,A,Ma,1969-05-28,M,M,10000,2,Máster,Militar
22320,230,Danny,L,Gill,1971-10-28,M,M,30000,0,Máster,Militar
29198,383,Faith,,Ramirez,1953-07-06,M,F,60000,3,Universitario,Obrero Calificado
21039,235,Jill,,Ramos,1969-03-05,S,F,50000,0,ESO,Obrero Calificado
21500,642,Devin,J,Long,1952-02-17,M,M,70000,2,Universitario,Obrero Calificado
22299,59,Richard,M,Murphy,1963-12-27,S,M,70000,4,Bachiller,Profesional
17354,39,Ivan,L,Garcia,1943-08-11,M,M,60000,2,ESO,Directivo
14841,171,Franklin,,Pal,1911-12-07,M,M,20000,2,Universitario,Militar
27445,310,Shaun,S,Tang,1969-10-13,M,M,70000,5,ESO,Profesional
26990,120,Darren,C,Patel,1972-01-20,M,M,20000,0,Universitario,Militar
26435,32,Yolanda,M,Goel,1973-10-06,M,F,90000,0,Bachiller,Profesional
24211,265,Sharon,A,Shan,1969-01-18,S,F,60000,0,ESO,Obrero Calificado
14419,546,Abigail,J,Ward,1952-05-13,M,F,70000,4,EFP,Profesional
20435,335,Natalie,E,Green,1975-11-26,M,F,60000,0,EFP,Obrero Calificado
25596,119,Cheryl,A,Moreno,1970-10-24,M,F,30000,0,Bachiller,Funcionario
18690,611,Carlos,C,Rivera,1929-04-08,M,M,40000,2,Bachiller,Profesional
16938,261,Abigail,M,Williams,1958-05-11,S,F,20000,1,Bachiller,Militar
14038,18,Madison,,Foster,1959-11-22,M,F,130000,0,ESO,Directivo
14943,176,Lindsay,E,Pal,1966-08-12,M,F,30000,1,Bachiller,Funcionario
18739,34,Christy,R,Pal,1961-06-27,M,F,60000,1,EFP,Obrero Calificado
17624,326,Samantha,N,Alexander,1963-02-21,S,F,70000,0,Bachiller,Profesional
27838,176,Janelle,,Sai,1974-09-19,M,F,20000,0,Universitario,Militar
16954,609,Fernando,,Davis,1970-05-27,S,M,60000,1,ESO,Profesional
28795,345,Jesse,,Allen,1959-01-14,S,M,40000,2,EFP,Funcionario
17872,618,Robert,M,Miller,1971-09-16,M,M,60000,1,ESO,Obrero Calificado
19325,134,Kelli,,Chen,1967-03-15,M,F,40000,0,Bachiller,Funcionario
15437,11,Candace,,Srini,1947-06-22,M,F,20000,4,Máster,Obrero Calificado
25333,536,Robert,L,Coleman,1966-07-26,S,M,80000,0,ESO,Obrero Calificado
24805,49,Donna,E,Luo,1967-11-18,M,F,40000,5,Máster,Obrero Calificado
27045,634,Angel,D,Brooks,1958-09-05,S,M,30000,2,Máster,Obrero Calificado
22066,299,Paula,M,Munoz,1971-03-18,M,F,70000,1,ESO,Obrero Calificado
23312,25,Sheena,,Lal,1947-05-04,S,F,20000,4,Máster,Obrero Calificado
26434,18,Mallory,,Romero,1974-08-23,S,F,90000,0,Bachiller,Profesional
24636,542,Anna,,Ward,1940-05-02,M,F,60000,3,ESO,Directivo
11910,4,Jaclyn,F,Zheng,1966-06-12,M,F,80000,5,ESO,Directivo
18228,368,Adam,R,Parker,1960-04-27,M,M,60000,1,EFP,Obrero Calificado
13209,51,Alexandria,V,Bailey,1945-07-17,M,F,60000,4,Bachiller,Directivo
18181,245,Neil,C,Diaz,1949-10-12,M,M,150000,4,Máster,Directivo
11579,272,Clayton,,Beck,1964-08-20,S,M,20000,3,Máster,Militar
22947,19,Danielle,G,Torres,1933-10-10,S,F,40000,2,Bachiller,Profesional
28464,193,Eddie,I,Hernandez,1956-05-11,M,M,10000,2,EFP,Militar
24652,614,Luke,,Butler,1945-06-16,S,M,20000,5,Universitario,Funcionario
25298,240,Cedric,W,He,1980-04-25,M,M,20000,0,Universitario,Militar
23206,383,Jackson,E,Lal,1964-04-16,S,M,40000,0,Bachiller,Profesional
23172,50,Alexandra,C,Thomas,1970-09-03,M,F,60000,1,ESO,Profesional
21136,270,Natasha,,Carlson,1980-03-12,M,F,20000,0,Universitario,Militar
17505,644,Hunter,A,Mitchell,1975-11-18,S,M,30000,0,Máster,Obrero Calificado
24173,26,Lacey,,Wang,1979-01-23,S,F,20000,0,Bachiller,Funcionario
12382,252,Tamara,,Chen,1972-11-11,S,F,20000,0,Universitario,Militar
21976,18,Jacqueline,,Torres,1963-07-01,S,F,60000,3,Bachiller,Profesional
11534,337,Cameron,M,Lewis,1958-11-13,S,M,60000,4,ESO,Obrero Calificado
12422,627,Hailey,C,Evans,1953-10-23,M,F,30000,1,Bachiller,Obrero Calificado
27726,335,Sophia,,Hall,1980-03-26,S,F,30000,0,Máster,Obrero Calificado
21839,241,Billy,,Diaz,1945-10-20,M,M,110000,3,Bachiller,Directivo
19294,162,Stanley,R,Garcia,1970-09-07,M,M,30000,0,Bachiller,Funcionario
18826,62,Allison,R,Stewart,1961-06-27,M,F,70000,5,EFP,Profesional
16275,272,Deborah,R,McDonald,1964-01-01,M,F,20000,2,Máster,Militar
17142,325,Seth,,Flores,1947-04-18,M,M,60000,5,Bachiller,Directivo
23551,52,Mason,,Scott,1976-05-25,S,M,40000,0,Máster,Obrero Calificado
26914,265,Cindy,C,Prasad,1940-04-27,S,F,20000,1,Bachiller,Funcionario
13652,536,Tamara,A,Zeng,1941-08-25,M,F,90000,5,Bachiller,Directivo
28133,14,Willie,C,Huang,1956-12-01,S,M,80000,2,Máster,Obrero Calificado
12632,218,Bonnie,F,Nath,1944-08-18,M,F,80000,5,Bachiller,Directivo
17538,374,Brianna,R,Bell,1965-03-15,S,F,160000,0,ESO,Directivo
21952,34,Latasha,,Vazquez,1968-07-06,S,F,70000,5,Bachiller,Profesional
11015,301,Chloe,,Young,1979-02-27,S,F,30000,0,EFP,Obrero Calificado
21914,120,Emily,,Brown,1980-02-19,S,F,20000,0,Universitario,Militar
12266,160,Tiffany,,Lin,1959-03-17,M,F,20000,2,EFP,Militar
13227,307,Alexander,,Wilson,1947-05-25,M,M,60000,5,Bachiller,Directivo
29222,374,Evan,R,Perez,1964-05-04,M,M,160000,0,Bachiller,Directivo
23944,269,Jenny,S,Wu,1978-01-08,S,F,30000,4,EFP,Funcionario
11566,226,April,L,Shan,1967-09-02,M,F,40000,0,Bachiller,Funcionario
18603,53,Gabrielle,B,Henderson,1964-03-12,S,F,60000,5,Bachiller,Obrero Calificado
13787,119,Glenn,,Cai,1966-07-14,M,M,30000,1,Bachiller,Funcionario
19004,359,Ian,D,Rogers,1948-09-03,M,M,60000,2,Bachiller,Directivo
24557,275,Franklin,M,Lin,1946-03-13,S,M,170000,4,Bachiller,Directivo
18324,51,Jackson,J,Butler,1978-04-18,S,M,40000,0,Máster,Obrero Calificado
15978,614,Xavier,,Walker,1960-11-18,M,M,90000,4,Máster,Profesional
26676,335,Emily,,Jenkins,1957-07-19,M,F,60000,2,Máster,Profesional
15881,55,Destiny,S,Williams,1945-08-20,M,F,60000,4,Bachiller,Directivo
29413,206,Arthur,T,Garcia,1978-09-07,M,M,30000,3,EFP,Funcionario
16381,612,Kayla,,Davis,1958-06-03,S,F,80000,4,ESO,Obrero Calificado
12780,631,Jeremy,P,Richardson,1956-03-22,M,M,40000,1,EFP,Funcionario
20685,298,Mariah,,Powell,1965-01-01,M,F,40000,0,Bachiller,Profesional
16806,302,Louis,,Zhao,1950-08-04,M,M,60000,2,EFP,Profesional
14795,129,Crystal,J,Gao,1966-03-06,M,F,30000,1,Bachiller,Obrero Calificado
23915,123,Lawrence,W,Serrano,1964-02-20,M,M,20000,2,Máster,Militar
17694,336,Joan,A,Carter,1973-08-06,S,F,50000,1,ESO,Obrero Calificado
19269,40,Kathleen,J,Navarro,1977-03-23,S,F,10000,0,Máster,Militar
26029,32,Roy,,Vazquez,1966-07-19,M,M,80000,5,ESO,Directivo
18915,316,Sydney,,Gonzalez,1975-01-05,M,F,40000,0,Máster,Obrero Calificado
29278,337,Janet,L,Scott,1953-08-18,S,F,70000,3,ESO,Directivo
13636,39,Jarrod,,Rodriguez,1971-01-02,M,M,90000,0,Bachiller,Profesional
26955,271,Carlos,R,Cook,1970-03-08,M,M,40000,0,ESO,Funcionario
27578,334,Courtney,,Carter,1958-11-08,M,F,60000,1,Bachiller,Profesional
25520,210,Candice,E,Zeng,1976-11-11,S,F,20000,0,Máster,Militar
25748,243,Kayla,J,Butler,1969-08-11,S,F,30000,1,Bachiller,Funcionario
15165,310,Carl,,Anand,1943-07-12,M,M,100000,2,ESO,Directivo
24697,255,Manuel,A,Rodriguez,1974-11-14,M,M,40000,1,Bachiller,Obrero Calificado
25325,279,Wyatt,,Parker,1918-02-16,S,M,10000,4,Universitario,Militar
11792,310,Alexia,J,Perry,1969-05-27,M,F,40000,1,Bachiller,Obrero Calificado
26259,634,Hunter,,Bryant,1955-02-25,S,M,30000,1,Máster,Funcionario
26764,4,Alvin,,Li,1961-02-09,M,M,60000,1,EFP,Obrero Calificado
15600,32,Josue,R,Dominguez,1968-11-02,M,M,70000,5,Bachiller,Profesional
13041,35,Cameron,D,Brown,1951-11-05,M,M,30000,3,Máster,Obrero Calificado
27519,8,Alejandro,A,Li,1959-04-03,S,M,110000,4,Bachiller,Directivo
23877,359,Katherine,T,Morris,1966-05-21,M,F,60000,0,ESO,Profesional
14376,616,Faith,A,Torres,1944-04-19,S,F,70000,4,Bachiller,Directivo
14239,334,Maria,W,Peterson,1941-06-19,M,F,70000,5,Bachiller,Directivo
26002,548,Samuel,J,Walker,1967-10-03,S,M,50000,0,EFP,Obrero Calificado
19052,186,Kristi,,Kapoor,1954-06-15,M,F,90000,4,Máster,Profesional
25750,272,Francis,J,Blanco,1969-03-02,S,M,40000,0,ESO,Funcionario
17799,121,Alejandro,,Guo,1965-04-02,S,M,20000,2,Máster,Militar
27287,338,Samuel,E,Perez,1970-02-27,M,M,70000,4,ESO,Profesional
27978,9,Barbara,,Luo,1971-04-13,S,F,80000,0,Bachiller,Profesional
28941,4,Deanna,,Moreno,1974-04-02,S,F,80000,0,Bachiller,Profesional
18468,4,Joel,,Sanchez,1953-05-04,S,M,40000,3,EFP,Obrero Calificado
13502,164,Deborah,E,Nara,1958-02-17,S,F,10000,1,Bachiller,Militar
12252,21,Omar,L,Liu,1977-10-01,M,M,20000,0,EFP,Militar
24507,614,Madison,,Garcia,1976-09-07,S,F,40000,0,Máster,Obrero Calificado
18860,635,Sydney,J,Foster,1954-12-17,M,F,70000,3,Máster,Profesional
27368,20,Brandy,,Gonzalez,1970-09-01,M,F,100000,0,Universitario,Profesional
18964,343,Thomas,M,Gonzalez,1961-03-09,S,M,40000,4,Máster,Obrero Calificado
17032,301,Alexandria,,Flores,1959-11-06,M,F,60000,5,Bachiller,Profesional
28848,69,Justin,I,Butler,1967-07-26,S,M,40000,0,Bachiller,Profesional
24951,359,Jeremy,D,Ward,1943-09-25,M,M,60000,4,Bachiller,Directivo
25215,32,Natalie,,Gonzalez,1963-02-15,S,F,70000,0,Bachiller,Profesional
21237,345,Luke,,Washington,1980-02-10,M,M,30000,0,Máster,Obrero Calificado
22535,237,Rachael,M,Prasad,1975-02-14,M,F,40000,1,Bachiller,Obrero Calificado
15478,53,Melanie,B,Russell,1971-08-19,M,F,60000,1,ESO,Profesional
22448,212,Cindy,,Weber,1969-10-10,S,F,40000,0,ESO,Funcionario
12829,178,Micah,,Li,1964-07-14,S,M,20000,2,Máster,Militar
23811,361,Ethan,L,Powell,1959-01-04,S,M,40000,2,EFP,Funcionario
23380,326,Gabriel,B,Campbell,1961-06-07,M,M,40000,4,Máster,Obrero Calificado
13627,3,Natasha,K,Rubio,1972-07-07,M,F,80000,0,Bachiller,Profesional
27188,170,Claudia,C,She,1970-07-06,S,F,40000,2,EFP,Funcionario
24622,553,Blake,F,Hall,1937-06-13,M,M,50000,3,ESO,Directivo
27338,12,Virginia,J,Lopez,1975-11-17,M,F,70000,0,Bachiller,Profesional
28449,212,Jarred,K,Gill,1970-01-10,M,M,10000,0,ESO,Militar
17092,153,Devon,,Beck,1973-12-12,M,M,40000,1,Bachiller,Obrero Calificado
26480,347,Jacqueline,R,Patterson,1945-06-22,S,F,20000,5,Universitario,Funcionario
12353,24,Joe,,Ramos,1973-10-20,M,M,110000,0,EFP,Directivo
12014,32,Devin,J,Sanders,1949-02-09,M,M,10000,2,Máster,Obrero Calificado
13725,361,Nathan,,Henderson,1954-10-08,M,M,40000,1,EFP,Funcionario
28331,301,Colleen,J,Beck,1976-08-05,M,F,30000,0,Máster,Obrero Calificado
21134,255,Bob,W,Chapman,1980-03-02,S,M,20000,0,Universitario,Militar
17323,32,Rafael,L,Jai,1959-02-24,M,M,100000,5,Bachiller,Profesional
20209,52,Andrea,A,Turner,1958-06-09,M,F,60000,1,Bachiller,Profesional
13553,262,Jessica,,Coleman,1969-10-18,M,F,30000,1,Bachiller,Funcionario
11266,632,Taylor,,Howard,1964-05-05,S,F,90000,0,EFP,Profesional
12718,193,Tammy,,Sai,1974-11-14,S,F,30000,0,EFP,Funcionario
12075,618,Cameron,,Griffin,1944-06-26,S,M,60000,4,Bachiller,Directivo
17972,267,Alisha,,Ma,1968-04-23,S,F,20000,1,EFP,Militar
14911,70,Shelby,J,Watson,1957-02-19,M,F,40000,1,EFP,Funcionario
15222,35,Cynthia,M,Patel,1964-09-15,M,F,70000,0,Bachiller,Profesional
26494,312,Nicholas,G,White,1947-02-22,M,M,70000,2,EFP,Profesional
21853,175,Stacy,L,Gutierrez,1951-01-18,M,F,100000,3,EFP,Profesional
11620,609,Megan,M,Rodriguez,1973-04-20,S,F,50000,0,ESO,Obrero Calificado
13879,298,Derrick,,Hernandez,1968-09-08,S,M,60000,2,Bachiller,Obrero Calificado
15932,178,Tabitha,,Jimenez,1955-09-11,M,F,130000,3,EFP,Profesional
13407,253,Cassandra,,Rana,1957-10-07,S,F,150000,2,Máster,Profesional
11098,14,Mallory,S,Rubio,1961-05-01,S,F,60000,1,EFP,Obrero Calificado
19130,385,Madeline,,Baker,1970-08-20,M,F,80000,2,ESO,Profesional
24757,41,Alisha,G,She,1958-01-10,M,F,40000,1,EFP,Funcionario
27488,14,Sheila,,Munoz,1951-07-02,M,F,20000,2,Universitario,Funcionario
15501,310,Justin,,Simmons,1970-06-21,M,M,70000,4,ESO,Profesional
12565,198,Kendra,S,Gutierrez,1942-07-03,M,F,10000,3,EFP,Militar
15227,10,Harold,,Malhotra,1963-06-15,S,M,70000,0,Bachiller,Profesional
25647,279,Kaitlyn,S,Hernandez,1964-02-09,M,F,40000,1,Bachiller,Obrero Calificado
11394,259,George,,McDonald,1969-10-23,S,M,10000,2,Máster,Militar
16215,626,Thomas,M,Turner,1966-05-12,M,M,60000,0,ESO,Obrero Calificado
27169,171,Louis,,Xu,1972-01-09,S,M,30000,0,Máster,Militar
21854,247,Theresa,,Schmidt,1951-03-21,M,F,130000,4,Máster,Profesional
13666,119,Teresa,,Ruiz,1973-07-17,S,F,20000,0,Universitario,Militar
24997,302,Melvin,M,Kumar,1953-10-01,S,M,60000,3,Universitario,Obrero Calificado
28224,345,Spencer,,Henderson,1957-02-03,S,M,90000,2,EFP,Profesional
17253,13,Roy,M,Suri,1971-04-02,M,M,100000,0,Máster,Directivo
27878,25,Dennis,J,He,1977-12-12,S,M,20000,0,EFP,Militar
15967,612,Dakota,,Diaz,1955-06-16,M,M,70000,4,Máster,Profesional
13256,144,Abby,,Subram,1957-11-13,S,F,130000,2,EFP,Profesional
20795,213,Emmanuel,C,Subram,1962-05-18,S,M,10000,1,ESO,Militar
24520,301,Joseph,L,Wilson,1973-02-22,M,M,60000,0,EFP,Obrero Calificado
26502,311,Taylor,R,Brown,1948-05-02,S,F,60000,2,EFP,Profesional
12853,239,Evelyn,,Malhotra,1963-08-25,M,F,40000,1,Bachiller,Obrero Calificado
26561,32,Hannah,,Lewis,1951-05-06,M,F,20000,2,Universitario,Funcionario
22139,311,Jaime,,Pal,1940-05-08,M,M,80000,4,Bachiller,Directivo
22235,312,Sebastian,G,Peterson,1972-09-11,M,M,60000,1,ESO,Profesional
20380,70,Catherine,M,Reed,1937-02-03,M,F,60000,3,ESO,Directivo
13019,358,Destiny,A,Murphy,1979-03-01,S,F,60000,0,EFP,Obrero Calificado
29403,160,Erik,R,Romero,1964-07-05,M,M,40000,1,Bachiller,Obrero Calificado
25061,68,Julia,,Hughes,1974-07-23,S,F,50000,0,Máster,Profesional
15452,206,Alison,,Goel,1958-08-19,M,F,10000,1,Bachiller,Militar
18258,8,Cassie,M,Chander,1968-04-23,S,F,70000,0,Bachiller,Profesional
23080,335,Jocelyn,,Barnes,1978-03-09,S,F,60000,0,EFP,Obrero Calificado
28052,611,Franklin,B,Li,1951-08-23,M,M,60000,2,Máster,Profesional
14458,62,Jordan,K,Yang,1962-06-04,M,M,80000,5,EFP,Profesional
24455,33,Alejandro,M,Chander,1964-09-11,M,M,60000,4,Bachiller,Profesional
13435,300,Tracy,A,Pal,1934-09-17,M,F,70000,4,ESO,Directivo
24069,258,Jessie,,Chen,1967-04-27,M,M,40000,0,Bachiller,Funcionario
24737,633,Angela,,Bailey,1954-10-12,S,F,20000,3,Universitario,Funcionario
16757,547,Mackenzie,A,Cox,1967-07-03,M,F,110000,0,ESO,Directivo
24016,211,Karla,A,Sharma,1959-05-22,S,F,10000,1,Máster,Militar
17473,609,Ebony,J,Blanco,1939-07-07,M,F,60000,3,ESO,Directivo
28180,609,Jerry,M,Chander,1967-08-04,S,M,60000,0,EFP,Obrero Calificado
16440,202,Jimmy,,Martin,1979-12-04,S,M,20000,4,Máster,Militar
15775,609,Michelle,W,Ward,1957-12-20,M,F,60000,2,Máster,Profesional
19796,4,Marshall,M,Xie,1958-11-13,S,M,120000,5,Bachiller,Directivo
12354,34,Lance,C,Ortega,1973-08-07,M,M,110000,0,EFP,Directivo
17851,120,Warren,A,Tang,1973-03-16,S,M,10000,0,Universitario,Militar
25458,216,Bruce,,Mehta,1966-02-08,M,M,20000,1,Máster,Militar
21455,609,Samuel,E,Shan,1945-12-18,M,M,40000,4,Máster,Profesional
